 v-sweep         v-sweep         vin             vout            vref           
 1.24500000e+00  1.24500000e+00  1.24500000e+00  6.09115752e-08  1.50000000e+00 
 1.24600000e+00  1.24600000e+00  1.24600000e+00  6.09134279e-08  1.50000000e+00 
 1.24700000e+00  1.24700000e+00  1.24700000e+00  6.09153371e-08  1.50000000e+00 
 1.24800000e+00  1.24800000e+00  1.24800000e+00  6.09173034e-08  1.50000000e+00 
 1.24900000e+00  1.24900000e+00  1.24900000e+00  6.09193275e-08  1.50000000e+00 
 1.25000000e+00  1.25000000e+00  1.25000000e+00  6.09214160e-08  1.50000000e+00 
 1.25100000e+00  1.25100000e+00  1.25100000e+00  6.09235649e-08  1.50000000e+00 
 1.25200000e+00  1.25200000e+00  1.25200000e+00  6.09257805e-08  1.50000000e+00 
 1.25300000e+00  1.25300000e+00  1.25300000e+00  6.09280612e-08  1.50000000e+00 
 1.25400000e+00  1.25400000e+00  1.25400000e+00  6.09304132e-08  1.50000000e+00 
 1.25500000e+00  1.25500000e+00  1.25500000e+00  6.09328361e-08  1.50000000e+00 
 1.25600000e+00  1.25600000e+00  1.25600000e+00  6.09353320e-08  1.50000000e+00 
 1.25700000e+00  1.25700000e+00  1.25700000e+00  6.09379045e-08  1.50000000e+00 
 1.25800000e+00  1.25800000e+00  1.25800000e+00  6.09405541e-08  1.50000000e+00 
 1.25900000e+00  1.25900000e+00  1.25900000e+00  6.09432857e-08  1.50000000e+00 
 1.26000000e+00  1.26000000e+00  1.26000000e+00  6.09460992e-08  1.50000000e+00 
 1.26100000e+00  1.26100000e+00  1.26100000e+00  6.09490002e-08  1.50000000e+00 
 1.26200000e+00  1.26200000e+00  1.26200000e+00  6.09519897e-08  1.50000000e+00 
 1.26300000e+00  1.26300000e+00  1.26300000e+00  6.09550717e-08  1.50000000e+00 
 1.26400000e+00  1.26400000e+00  1.26400000e+00  6.09582468e-08  1.50000000e+00 
 1.26500000e+00  1.26500000e+00  1.26500000e+00  6.09615205e-08  1.50000000e+00 
 1.26600000e+00  1.26600000e+00  1.26600000e+00  6.09648935e-08  1.50000000e+00 
 1.26700000e+00  1.26700000e+00  1.26700000e+00  6.09683721e-08  1.50000000e+00 
 1.26800000e+00  1.26800000e+00  1.26800000e+00  6.09719593e-08  1.50000000e+00 
 1.26900000e+00  1.26900000e+00  1.26900000e+00  6.09756562e-08  1.50000000e+00 
 1.27000000e+00  1.27000000e+00  1.27000000e+00  6.09794674e-08  1.50000000e+00 
 1.27100000e+00  1.27100000e+00  1.27100000e+00  6.09833975e-08  1.50000000e+00 
 1.27200000e+00  1.27200000e+00  1.27200000e+00  6.09874498e-08  1.50000000e+00 
 1.27300000e+00  1.27300000e+00  1.27300000e+00  6.09916322e-08  1.50000000e+00 
 1.27400000e+00  1.27400000e+00  1.27400000e+00  6.09959429e-08  1.50000000e+00 
 1.27500000e+00  1.27500000e+00  1.27500000e+00  6.10003904e-08  1.50000000e+00 
 1.27600000e+00  1.27600000e+00  1.27600000e+00  6.10049772e-08  1.50000000e+00 
 1.27700000e+00  1.27700000e+00  1.27700000e+00  6.10097113e-08  1.50000000e+00 
 1.27800000e+00  1.27800000e+00  1.27800000e+00  6.10145959e-08  1.50000000e+00 
 1.27900000e+00  1.27900000e+00  1.27900000e+00  6.10196349e-08  1.50000000e+00 
 1.28000000e+00  1.28000000e+00  1.28000000e+00  6.10248374e-08  1.50000000e+00 
 1.28100000e+00  1.28100000e+00  1.28100000e+00  6.10302083e-08  1.50000000e+00 
 1.28200000e+00  1.28200000e+00  1.28200000e+00  6.10357511e-08  1.50000000e+00 
 1.28300000e+00  1.28300000e+00  1.28300000e+00  6.10414744e-08  1.50000000e+00 
 1.28400000e+00  1.28400000e+00  1.28400000e+00  6.10473851e-08  1.50000000e+00 
 1.28500000e+00  1.28500000e+00  1.28500000e+00  6.10534919e-08  1.50000000e+00 
 1.28600000e+00  1.28600000e+00  1.28600000e+00  6.10598000e-08  1.50000000e+00 
 1.28700000e+00  1.28700000e+00  1.28700000e+00  6.10663169e-08  1.50000000e+00 
 1.28800000e+00  1.28800000e+00  1.28800000e+00  6.10730527e-08  1.50000000e+00 
 1.28900000e+00  1.28900000e+00  1.28900000e+00  6.10800172e-08  1.50000000e+00 
 1.29000000e+00  1.29000000e+00  1.29000000e+00  6.10872183e-08  1.50000000e+00 
 1.29100000e+00  1.29100000e+00  1.29100000e+00  6.10946668e-08  1.50000000e+00 
 1.29200000e+00  1.29200000e+00  1.29200000e+00  6.11023723e-08  1.50000000e+00 
 1.29300000e+00  1.29300000e+00  1.29300000e+00  6.11103495e-08  1.50000000e+00 
 1.29400000e+00  1.29400000e+00  1.29400000e+00  6.11186053e-08  1.50000000e+00 
 1.29500000e+00  1.29500000e+00  1.29500000e+00  6.11271554e-08  1.50000000e+00 
 1.29600000e+00  1.29600000e+00  1.29600000e+00  6.11360146e-08  1.50000000e+00 
 1.29700000e+00  1.29700000e+00  1.29700000e+00  6.11451959e-08  1.50000000e+00 
 1.29800000e+00  1.29800000e+00  1.29800000e+00  6.11547156e-08  1.50000000e+00 
 1.29900000e+00  1.29900000e+00  1.29900000e+00  6.11645923e-08  1.50000000e+00 
 1.30000000e+00  1.30000000e+00  1.30000000e+00  6.11748440e-08  1.50000000e+00 
 1.30100000e+00  1.30100000e+00  1.30100000e+00  6.11854896e-08  1.50000000e+00 
 1.30200000e+00  1.30200000e+00  1.30200000e+00  6.11965495e-08  1.50000000e+00 
 1.30300000e+00  1.30300000e+00  1.30300000e+00  6.12080497e-08  1.50000000e+00 
 1.30400000e+00  1.30400000e+00  1.30400000e+00  6.12200161e-08  1.50000000e+00 
 1.30500000e+00  1.30500000e+00  1.30500000e+00  6.12324725e-08  1.50000000e+00 
 1.30600000e+00  1.30600000e+00  1.30600000e+00  6.12454520e-08  1.50000000e+00 
 1.30700000e+00  1.30700000e+00  1.30700000e+00  6.12589886e-08  1.50000000e+00 
 1.30800000e+00  1.30800000e+00  1.30800000e+00  6.12731144e-08  1.50000000e+00 
 1.30900000e+00  1.30900000e+00  1.30900000e+00  6.12878714e-08  1.50000000e+00 
 1.31000000e+00  1.31000000e+00  1.31000000e+00  6.13033045e-08  1.50000000e+00 
 1.31100000e+00  1.31100000e+00  1.31100000e+00  6.13194614e-08  1.50000000e+00 
 1.31200000e+00  1.31200000e+00  1.31200000e+00  6.13363962e-08  1.50000000e+00 
 1.31300000e+00  1.31300000e+00  1.31300000e+00  6.13541663e-08  1.50000000e+00 
 1.31400000e+00  1.31400000e+00  1.31400000e+00  6.13728428e-08  1.50000000e+00 
 1.31500000e+00  1.31500000e+00  1.31500000e+00  6.13924931e-08  1.50000000e+00 
 1.31600000e+00  1.31600000e+00  1.31600000e+00  6.14132037e-08  1.50000000e+00 
 1.31700000e+00  1.31700000e+00  1.31700000e+00  6.14350647e-08  1.50000000e+00 
 1.31800000e+00  1.31800000e+00  1.31800000e+00  6.14581859e-08  1.50000000e+00 
 1.31900000e+00  1.31900000e+00  1.31900000e+00  6.14826765e-08  1.50000000e+00 
 1.32000000e+00  1.32000000e+00  1.32000000e+00  6.15086739e-08  1.50000000e+00 
 1.32100000e+00  1.32100000e+00  1.32100000e+00  6.15363265e-08  1.50000000e+00 
 1.32200000e+00  1.32200000e+00  1.32200000e+00  6.15658034e-08  1.50000000e+00 
 1.32300000e+00  1.32300000e+00  1.32300000e+00  6.15973013e-08  1.50000000e+00 
 1.32400000e+00  1.32400000e+00  1.32400000e+00  6.16310382e-08  1.50000000e+00 
 1.32500000e+00  1.32500000e+00  1.32500000e+00  6.16672641e-08  1.50000000e+00 
 1.32600000e+00  1.32600000e+00  1.32600000e+00  6.17062722e-08  1.50000000e+00 
 1.32700000e+00  1.32700000e+00  1.32700000e+00  6.17483926e-08  1.50000000e+00 
 1.32800000e+00  1.32800000e+00  1.32800000e+00  6.17940074e-08  1.50000000e+00 
 1.32900000e+00  1.32900000e+00  1.32900000e+00  6.18435665e-08  1.50000000e+00 
 1.33000000e+00  1.33000000e+00  1.33000000e+00  6.18975741e-08  1.50000000e+00 
 1.33100000e+00  1.33100000e+00  1.33100000e+00  6.19566277e-08  1.50000000e+00 
 1.33200000e+00  1.33200000e+00  1.33200000e+00  6.20214323e-08  1.50000000e+00 
 1.33300000e+00  1.33300000e+00  1.33300000e+00  6.20927800e-08  1.50000000e+00 
 1.33400000e+00  1.33400000e+00  1.33400000e+00  6.21716261e-08  1.50000000e+00 
 1.33500000e+00  1.33500000e+00  1.33500000e+00  6.22590876e-08  1.50000000e+00 
 1.33600000e+00  1.33600000e+00  1.33600000e+00  6.23564688e-08  1.50000000e+00 
 1.33700000e+00  1.33700000e+00  1.33700000e+00  6.24653201e-08  1.50000000e+00 
 1.33800000e+00  1.33800000e+00  1.33800000e+00  6.25874581e-08  1.50000000e+00 
 1.33900000e+00  1.33900000e+00  1.33900000e+00  6.27250780e-08  1.50000000e+00 
 1.34000000e+00  1.34000000e+00  1.34000000e+00  6.28807386e-08  1.50000000e+00 
 1.34100000e+00  1.34100000e+00  1.34100000e+00  6.30575255e-08  1.50000000e+00 
 1.34200000e+00  1.34200000e+00  1.34200000e+00  6.32591300e-08  1.50000000e+00 
 1.34300000e+00  1.34300000e+00  1.34300000e+00  6.34899829e-08  1.50000000e+00 
 1.34400000e+00  1.34400000e+00  1.34400000e+00  6.37554086e-08  1.50000000e+00 
 1.34500000e+00  1.34500000e+00  1.34500000e+00  6.40618384e-08  1.50000000e+00 
 1.34600000e+00  1.34600000e+00  1.34600000e+00  6.44170722e-08  1.50000000e+00 
 1.34700000e+00  1.34700000e+00  1.34700000e+00  6.48305707e-08  1.50000000e+00 
 1.34800000e+00  1.34800000e+00  1.34800000e+00  6.53138117e-08  1.50000000e+00 
 1.34900000e+00  1.34900000e+00  1.34900000e+00  6.58809312e-08  1.50000000e+00 
 1.35000000e+00  1.35000000e+00  1.35000000e+00  6.65491850e-08  1.50000000e+00 
 1.35100000e+00  1.35100000e+00  1.35100000e+00  6.73397576e-08  1.50000000e+00 
 1.35200000e+00  1.35200000e+00  1.35200000e+00  6.82788342e-08  1.50000000e+00 
 1.35300000e+00  1.35300000e+00  1.35300000e+00  6.93989651e-08  1.50000000e+00 
 1.35400000e+00  1.35400000e+00  1.35400000e+00  7.07402104e-08  1.50000000e+00 
 1.35500000e+00  1.35500000e+00  1.35500000e+00  7.23526984e-08  1.50000000e+00 
 1.35600000e+00  1.35600000e+00  1.35600000e+00  7.42992897e-08  1.50000000e+00 
 1.35700000e+00  1.35700000e+00  1.35700000e+00  7.66584131e-08  1.50000000e+00 
 1.35800000e+00  1.35800000e+00  1.35800000e+00  7.95287775e-08  1.50000000e+00 
 1.35900000e+00  1.35900000e+00  1.35900000e+00  8.30354161e-08  1.50000000e+00 
 1.36000000e+00  1.36000000e+00  1.36000000e+00  8.73362275e-08  1.50000000e+00 
 1.36100000e+00  1.36100000e+00  1.36100000e+00  9.26323056e-08  1.50000000e+00 
 1.36200000e+00  1.36200000e+00  1.36200000e+00  9.91800905e-08  1.50000000e+00 
 1.36300000e+00  1.36300000e+00  1.36300000e+00  1.07307157e-07  1.50000000e+00 
 1.36400000e+00  1.36400000e+00  1.36400000e+00  1.17434903e-07  1.50000000e+00 
 1.36500000e+00  1.36500000e+00  1.36500000e+00  1.30106118e-07  1.50000000e+00 
 1.36600000e+00  1.36600000e+00  1.36600000e+00  1.46021537e-07  1.50000000e+00 
 1.36700000e+00  1.36700000e+00  1.36700000e+00  1.66093331e-07  1.50000000e+00 
 1.36800000e+00  1.36800000e+00  1.36800000e+00  1.91503135e-07  1.50000000e+00 
 1.36900000e+00  1.36900000e+00  1.36900000e+00  2.23796506e-07  1.50000000e+00 
 1.37000000e+00  1.37000000e+00  1.37000000e+00  2.64997456e-07  1.50000000e+00 
 1.37100000e+00  1.37100000e+00  1.37100000e+00  3.17762868e-07  1.50000000e+00 
 1.37200000e+00  1.37200000e+00  1.37200000e+00  3.85589516e-07  1.50000000e+00 
 1.37300000e+00  1.37300000e+00  1.37300000e+00  4.73091329e-07  1.50000000e+00 
 1.37400000e+00  1.37400000e+00  1.37400000e+00  5.86371351e-07  1.50000000e+00 
 1.37500000e+00  1.37500000e+00  1.37500000e+00  7.33523060e-07  1.50000000e+00 
 1.37600000e+00  1.37600000e+00  1.37600000e+00  9.25253261e-07  1.50000000e+00 
 1.37700000e+00  1.37700000e+00  1.37700000e+00  1.17581069e-06  1.50000000e+00 
 1.37800000e+00  1.37800000e+00  1.37800000e+00  1.50408285e-06  1.50000000e+00 
 1.37900000e+00  1.37900000e+00  1.37900000e+00  1.93510533e-06  1.50000000e+00 
 1.38000000e+00  1.38000000e+00  1.38000000e+00  2.50201463e-06  1.50000000e+00 
 1.38100000e+00  1.38100000e+00  1.38100000e+00  3.24836262e-06  1.50000000e+00 
 1.38200000e+00  1.38200000e+00  1.38200000e+00  4.23125829e-06  1.50000000e+00 
 1.38300000e+00  1.38300000e+00  1.38300000e+00  5.52484370e-06  1.50000000e+00 
 1.38400000e+00  1.38400000e+00  1.38400000e+00  7.22431471e-06  1.50000000e+00 
 1.38500000e+00  1.38500000e+00  1.38500000e+00  9.44996121e-06  1.50000000e+00 
 1.38600000e+00  1.38600000e+00  1.38600000e+00  1.23511002e-05  1.50000000e+00 
 1.38700000e+00  1.38700000e+00  1.38700000e+00  1.61085960e-05  1.50000000e+00 
 1.38800000e+00  1.38800000e+00  1.38800000e+00  2.09347230e-05  1.50000000e+00 
 1.38900000e+00  1.38900000e+00  1.38900000e+00  2.70705341e-05  1.50000000e+00 
 1.39000000e+00  1.39000000e+00  1.39000000e+00  3.47775802e-05  1.50000000e+00 
 1.39100000e+00  1.39100000e+00  1.39100000e+00  4.43278287e-05  1.50000000e+00 
 1.39200000e+00  1.39200000e+00  1.39200000e+00  5.59867880e-05  1.50000000e+00 
 1.39300000e+00  1.39300000e+00  1.39300000e+00  7.00002568e-05  1.50000000e+00 
 1.39400000e+00  1.39400000e+00  1.39400000e+00  8.65816187e-05  1.50000000e+00 
 1.39500000e+00  1.39500000e+00  1.39500000e+00  1.05902702e-04  1.50000000e+00 
 1.39600000e+00  1.39600000e+00  1.39600000e+00  1.28090102e-04  1.50000000e+00 
 1.39700000e+00  1.39700000e+00  1.39700000e+00  1.53229094e-04  1.50000000e+00 
 1.39800000e+00  1.39800000e+00  1.39800000e+00  1.81368924e-04  1.50000000e+00 
 1.39900000e+00  1.39900000e+00  1.39900000e+00  2.12527466e-04  1.50000000e+00 
 1.40000000e+00  1.40000000e+00  1.40000000e+00  2.46705693e-04  1.50000000e+00 
 1.40100000e+00  1.40100000e+00  1.40100000e+00  2.83888068e-04  1.50000000e+00 
 1.40200000e+00  1.40200000e+00  1.40200000e+00  3.24054296e-04  1.50000000e+00 
 1.40300000e+00  1.40300000e+00  1.40300000e+00  3.67179460e-04  1.50000000e+00 
 1.40400000e+00  1.40400000e+00  1.40400000e+00  4.13242110e-04  1.50000000e+00 
 1.40500000e+00  1.40500000e+00  1.40500000e+00  4.62222836e-04  1.50000000e+00 
 1.40600000e+00  1.40600000e+00  1.40600000e+00  5.14107322e-04  1.50000000e+00 
 1.40700000e+00  1.40700000e+00  1.40700000e+00  5.68888563e-04  1.50000000e+00 
 1.40800000e+00  1.40800000e+00  1.40800000e+00  6.26563888e-04  1.50000000e+00 
 1.40900000e+00  1.40900000e+00  1.40900000e+00  6.87141620e-04  1.50000000e+00 
 1.41000000e+00  1.41000000e+00  1.41000000e+00  7.50630940e-04  1.50000000e+00 
 1.41100000e+00  1.41100000e+00  1.41100000e+00  8.17053420e-04  1.50000000e+00 
 1.41200000e+00  1.41200000e+00  1.41200000e+00  8.86431366e-04  1.50000000e+00 
 1.41300000e+00  1.41300000e+00  1.41300000e+00  9.58799072e-04  1.50000000e+00 
 1.41400000e+00  1.41400000e+00  1.41400000e+00  1.03419201e-03  1.50000000e+00 
 1.41500000e+00  1.41500000e+00  1.41500000e+00  1.11265418e-03  1.50000000e+00 
 1.41600000e+00  1.41600000e+00  1.41600000e+00  1.19423440e-03  1.50000000e+00 
 1.41700000e+00  1.41700000e+00  1.41700000e+00  1.27898702e-03  1.50000000e+00 
 1.41800000e+00  1.41800000e+00  1.41800000e+00  1.36697247e-03  1.50000000e+00 
 1.41900000e+00  1.41900000e+00  1.41900000e+00  1.45825347e-03  1.50000000e+00 
 1.42000000e+00  1.42000000e+00  1.42000000e+00  1.55290212e-03  1.50000000e+00 
 1.42100000e+00  1.42100000e+00  1.42100000e+00  1.65099176e-03  1.50000000e+00 
 1.42200000e+00  1.42200000e+00  1.42200000e+00  1.75260721e-03  1.50000000e+00 
 1.42300000e+00  1.42300000e+00  1.42300000e+00  1.85782702e-03  1.50000000e+00 
 1.42400000e+00  1.42400000e+00  1.42400000e+00  1.96674618e-03  1.50000000e+00 
 1.42500000e+00  1.42500000e+00  1.42500000e+00  2.07945980e-03  1.50000000e+00 
 1.42600000e+00  1.42600000e+00  1.42600000e+00  2.19606798e-03  1.50000000e+00 
 1.42700000e+00  1.42700000e+00  1.42700000e+00  2.31667854e-03  1.50000000e+00 
 1.42800000e+00  1.42800000e+00  1.42800000e+00  2.44140294e-03  1.50000000e+00 
 1.42900000e+00  1.42900000e+00  1.42900000e+00  2.57035894e-03  1.50000000e+00 
 1.43000000e+00  1.43000000e+00  1.43000000e+00  2.70367211e-03  1.50000000e+00 
 1.43100000e+00  1.43100000e+00  1.43100000e+00  2.84147181e-03  1.50000000e+00 
 1.43200000e+00  1.43200000e+00  1.43200000e+00  2.98389197e-03  1.50000000e+00 
 1.43300000e+00  1.43300000e+00  1.43300000e+00  3.13108372e-03  1.50000000e+00 
 1.43400000e+00  1.43400000e+00  1.43400000e+00  3.28319111e-03  1.50000000e+00 
 1.43500000e+00  1.43500000e+00  1.43500000e+00  3.44037331e-03  1.50000000e+00 
 1.43600000e+00  1.43600000e+00  1.43600000e+00  3.60279821e-03  1.50000000e+00 
 1.43700000e+00  1.43700000e+00  1.43700000e+00  3.77064045e-03  1.50000000e+00 
 1.43800000e+00  1.43800000e+00  1.43800000e+00  3.94408093e-03  1.50000000e+00 
 1.43900000e+00  1.43900000e+00  1.43900000e+00  4.12331439e-03  1.50000000e+00 
 1.44000000e+00  1.44000000e+00  1.44000000e+00  4.30854004e-03  1.50000000e+00 
 1.44100000e+00  1.44100000e+00  1.44100000e+00  4.49997311e-03  1.50000000e+00 
 1.44200000e+00  1.44200000e+00  1.44200000e+00  4.69783547e-03  1.50000000e+00 
 1.44300000e+00  1.44300000e+00  1.44300000e+00  4.90236325e-03  1.50000000e+00 
 1.44400000e+00  1.44400000e+00  1.44400000e+00  5.11380405e-03  1.50000000e+00 
 1.44500000e+00  1.44500000e+00  1.44500000e+00  5.33242281e-03  1.50000000e+00 
 1.44600000e+00  1.44600000e+00  1.44600000e+00  5.55849186e-03  1.50000000e+00 
 1.44700000e+00  1.44700000e+00  1.44700000e+00  5.79230338e-03  1.50000000e+00 
 1.44800000e+00  1.44800000e+00  1.44800000e+00  6.03416762e-03  1.50000000e+00 
 1.44900000e+00  1.44900000e+00  1.44900000e+00  6.28440907e-03  1.50000000e+00 
 1.45000000e+00  1.45000000e+00  1.45000000e+00  6.54337651e-03  1.50000000e+00 
 1.45100000e+00  1.45100000e+00  1.45100000e+00  6.81143266e-03  1.50000000e+00 
 1.45200000e+00  1.45200000e+00  1.45200000e+00  7.08896896e-03  1.50000000e+00 
 1.45300000e+00  1.45300000e+00  1.45300000e+00  7.37640042e-03  1.50000000e+00 
 1.45400000e+00  1.45400000e+00  1.45400000e+00  7.67416313e-03  1.50000000e+00 
 1.45500000e+00  1.45500000e+00  1.45500000e+00  7.98273299e-03  1.50000000e+00 
 1.45600000e+00  1.45600000e+00  1.45600000e+00  8.30260925e-03  1.50000000e+00 
 1.45700000e+00  1.45700000e+00  1.45700000e+00  8.63432566e-03  1.50000000e+00 
 1.45800000e+00  1.45800000e+00  1.45800000e+00  8.97846140e-03  1.50000000e+00 
 1.45900000e+00  1.45900000e+00  1.45900000e+00  9.33562956e-03  1.50000000e+00 
 1.46000000e+00  1.46000000e+00  1.46000000e+00  9.70649353e-03  1.50000000e+00 
 1.46100000e+00  1.46100000e+00  1.46100000e+00  1.00917674e-02  1.50000000e+00 
 1.46200000e+00  1.46200000e+00  1.46200000e+00  1.04922212e-02  1.50000000e+00 
 1.46300000e+00  1.46300000e+00  1.46300000e+00  1.09086841e-02  1.50000000e+00 
 1.46400000e+00  1.46400000e+00  1.46400000e+00  1.13420631e-02  1.50000000e+00 
 1.46500000e+00  1.46500000e+00  1.46500000e+00  1.17933409e-02  1.50000000e+00 
 1.46600000e+00  1.46600000e+00  1.46600000e+00  1.22635770e-02  1.50000000e+00 
 1.46700000e+00  1.46700000e+00  1.46700000e+00  1.27539445e-02  1.50000000e+00 
 1.46800000e+00  1.46800000e+00  1.46800000e+00  1.32657193e-02  1.50000000e+00 
 1.46900000e+00  1.46900000e+00  1.46900000e+00  1.38003097e-02  1.50000000e+00 
 1.47000000e+00  1.47000000e+00  1.47000000e+00  1.43592573e-02  1.50000000e+00 
 1.47100000e+00  1.47100000e+00  1.47100000e+00  1.49442789e-02  1.50000000e+00 
 1.47200000e+00  1.47200000e+00  1.47200000e+00  1.55572788e-02  1.50000000e+00 
 1.47300000e+00  1.47300000e+00  1.47300000e+00  1.62003809e-02  1.50000000e+00 
 1.47400000e+00  1.47400000e+00  1.47400000e+00  1.68759572e-02  1.50000000e+00 
 1.47500000e+00  1.47500000e+00  1.47500000e+00  1.75866915e-02  1.50000000e+00 
 1.47600000e+00  1.47600000e+00  1.47600000e+00  1.83356160e-02  1.50000000e+00 
 1.47700000e+00  1.47700000e+00  1.47700000e+00  1.91261690e-02  1.50000000e+00 
 1.47800000e+00  1.47800000e+00  1.47800000e+00  1.99623092e-02  1.50000000e+00 
 1.47900000e+00  1.47900000e+00  1.47900000e+00  2.08485864e-02  1.50000000e+00 
 1.48000000e+00  1.48000000e+00  1.48000000e+00  2.17902784e-02  1.50000000e+00 
 1.48100000e+00  1.48100000e+00  1.48100000e+00  2.27935958e-02  1.50000000e+00 
 1.48200000e+00  1.48200000e+00  1.48200000e+00  2.38658387e-02  1.50000000e+00 
 1.48300000e+00  1.48300000e+00  1.48300000e+00  2.50157571e-02  1.50000000e+00 
 1.48400000e+00  1.48400000e+00  1.48400000e+00  2.62538833e-02  1.50000000e+00 
 1.48500000e+00  1.48500000e+00  1.48500000e+00  2.75931046e-02  1.50000000e+00 
 1.48600000e+00  1.48600000e+00  1.48600000e+00  2.90494033e-02  1.50000000e+00 
 1.48700000e+00  1.48700000e+00  1.48700000e+00  3.06429062e-02  1.50000000e+00 
 1.48800000e+00  1.48800000e+00  1.48800000e+00  3.23994626e-02  1.50000000e+00 
 1.48900000e+00  1.48900000e+00  1.48900000e+00  3.43529331e-02  1.50000000e+00 
 1.49000000e+00  1.49000000e+00  1.49000000e+00  3.65488390e-02  1.50000000e+00 
 1.49100000e+00  1.49100000e+00  1.49100000e+00  3.90501414e-02  1.50000000e+00 
 1.49200000e+00  1.49200000e+00  1.49200000e+00  4.19469114e-02  1.50000000e+00 
 1.49300000e+00  1.49300000e+00  1.49300000e+00  4.53735058e-02  1.50000000e+00 
 1.49400000e+00  1.49400000e+00  1.49400000e+00  4.95402438e-02  1.50000000e+00 
 1.49500000e+00  1.49500000e+00  1.49500000e+00  5.47968166e-02  1.50000000e+00 
 1.49600000e+00  1.49600000e+00  1.49600000e+00  6.17679516e-02  1.50000000e+00 
 1.49700000e+00  1.49700000e+00  1.49700000e+00  7.18270361e-02  1.50000000e+00 
 1.49800000e+00  1.49800000e+00  1.49800000e+00  8.76065457e-02  1.50000000e+00 
 1.49900000e+00  1.49900000e+00  1.49900000e+00  1.16649490e-01  1.50000000e+00 
 1.50000000e+00  1.50000000e+00  1.50000000e+00  4.96489350e-01  1.50000000e+00 
 1.50100000e+00  1.50100000e+00  1.50100000e+00  1.61015464e+00  1.50000000e+00 
 1.50200000e+00  1.50200000e+00  1.50200000e+00  1.65239346e+00  1.50000000e+00 
 1.50300000e+00  1.50300000e+00  1.50300000e+00  1.67710988e+00  1.50000000e+00 
